category,image,anomaly_kind,area_frac,family,severity,restorer,tier,drr,acg,dremr,psnr_normal,psnr_full,ssim_full,psnr_degraded
screw,4,scratch,0.0060577392578125,defocus,2,wiener_nsr_1,classical,0.0009195462916977704,0.07331142354498113,-57.968316895608325,8.66815336316892,8.637500928937351,0.6427775621414185,37.85013832379001
screw,4,scratch,0.0060577392578125,defocus,3,identity,classical,0.742302417755127,1.0,0.0,35.23325765658606,35.050287049313674,0.9464110732078552,35.050287049313674
screw,4,scratch,0.0060577392578125,defocus,3,wiener_nsr_1e-05,classical,0.00707141263410449,0.00041197026591492387,-10.245565104757093,16.592237193037523,16.590379197236665,0.28389444947242737,35.050287049313674
screw,4,scratch,0.0060577392578125,defocus,3,wiener_nsr_0.0001,classical,0.01320437341928482,0.004756340059748036,-6.065936940703559,19.901271679025857,19.86832563675674,0.5391284227371216,35.050287049313674
screw,4,scratch,0.0060577392578125,defocus,3,wiener_nsr_0.001,classical,0.02041243202984333,0.010623877009318336,-4.498406572247254,21.620932625136838,21.558676762779363,0.7109047770500183,35.050287049313674
screw,4,scratch,0.0060577392578125,defocus,3,wiener_nsr_0.01,classical,0.020214123651385307,0.011953183743043732,-4.247651337927823,22.207241635095883,22.12279099704634,0.7716953158378601,35.050287049313674
screw,4,scratch,0.0060577392578125,defocus,3,wiener_nsr_0.1,classical,0.0072881863452494144,0.011730229267297117,-9.347270621585302,20.223964458999106,20.11562914202852,0.7930614352226257,35.050287049313674
screw,4,scratch,0.0060577392578125,defocus,3,wiener_nsr_1,classical,0.0009992803679779172,0.04601488556861105,-44.297584240030886,8.661516411250433,8.631028663512064,0.6552754640579224,35.050287049313674
screw,4,scratch,0.0060577392578125,defocus,4,identity,classical,0.5854489207267761,1.0,0.0,32.6949257628092,32.464404299400364,0.9152409434318542,32.464404299400364
screw,4,scratch,0.0060577392578125,defocus,4,wiener_nsr_1e-05,classical,0.006486779078841209,0.058184330771217485,-9.692139908843718,15.085793692764245,15.092532531362608,0.2071319967508316,32.464404299400364
screw,4,scratch,0.0060577392578125,defocus,4,wiener_nsr_0.0001,classical,0.01553814671933651,0.05263863423462919,-5.558835400782286,18.531726108858585,18.515349345087976,0.46500086784362793,32.464404299400364
screw,4,scratch,0.0060577392578125,defocus,4,wiener_nsr_0.001,classical,0.031275730580091476,0.019085261315233863,-4.29397409874621,20.131997742899156,20.095310168632523,0.655188262462616,32.464404299400364
