category,image,anomaly_kind,area_frac,family,severity,restorer,tier,drr,residual_corr,acg,dremr,psnr_normal,psnr_full,ssim_full,psnr_degraded
carpet,5,blob,0.017852783203125,motion,3,divide_lpres_on,deep,0.9893850088119507,0.9903515535286116,0.38169601187351637,0.5239614626918558,25.004718428140613,25.03565441333604,0.8827319145202637,19.13386895310824
carpet,5,blob,0.017852783203125,motion,3,divide_lpres_off,deep,0.523185133934021,-0.23936416446287218,0.06384424285473461,0.4992035017240072,24.676733248184494,24.599388602108284,0.8638293743133545,19.13386895310824
carpet,5,blob,0.017852783203125,motion,4,identity,classical,0.9669253826141357,0.9894489454896637,1.0,0.0,19.704347226760245,19.7093346836602,0.334968239068985,19.7093346836602
carpet,5,blob,0.017852783203125,motion,4,wiener,classical,0.9381639361381531,0.8743735837001767,0.923749790324941,-0.24010634143794607,17.82999090165835,17.818304743170984,-0.020954862236976624,19.7093346836602
carpet,5,blob,0.017852783203125,motion,4,restormer_deblur,deep,0.9669253826141357,0.9894489454896637,1.0,0.0,19.704347226760245,19.7093346836602,0.334968239068985,19.7093346836602
carpet,5,blob,0.017852783203125,motion,4,divide_lpres_on,deep,0.9647684097290039,0.9891988626509332,0.8884719333826355,0.013165256953167725,19.7890447650239,19.79545534294616,0.371560662984848,19.7093346836602
carpet,5,blob,0.017852783203125,motion,4,divide_lpres_off,deep,1.652670979499817,-0.7031685511417383,2.684741096326644,0.011023714330518297,19.786903074966244,19.511048568085865,0.36011195182800293,19.7093346836602
carpet,5,blob,0.017852783203125,noise,2,identity,classical,0.9989526271820068,0.9781684949068032,1.0,0.0,25.14240075588775,25.152954584103107,0.8947610855102539,25.152954584103107
carpet,5,blob,0.017852783203125,noise,2,wiener,classical,0.9693944454193115,0.85294838638757,0.6796767764369639,-5.246535905578992,14.059405965983105,14.05422089205149,-0.23870356380939484,25.152954584103107
carpet,5,blob,0.017852783203125,noise,2,restormer_deblur,deep,0.9989526271820068,0.9781684949068032,1.0,0.0,25.14240075588775,25.152954584103107,0.8947610855102539,25.152954584103107
carpet,5,blob,0.017852783203125,noise,2,divide_lpres_on,deep,0.9686992168426514,0.9715492485669259,0.96263224760205,0.018583267763189082,27.92575612447765,27.933041100325738,0.9444889426231384,25.152954584103107
carpet,5,blob,0.017852783203125,noise,2,divide_lpres_off,deep,0.5029469132423401,-0.13487286257497427,0.04213036087848116,-0.21586242593733695,27.613616801498896,27.38399493552544,0.9356712698936462,25.152954584103107
carpet,5,blob,0.017852783203125,noise,3,identity,classical,0.9937462210655212,0.9605162201501152,1.0,0.0,22.429212788285508,22.43978453339464,0.8203907608985901,22.43978453339464
carpet,5,blob,0.017852783203125,noise,3,wiener,classical,0.9640126824378967,0.8392613263117206,0.7288876546149461,-3.5881157643084194,13.792341885131027,13.78774567887439,-0.2205139845609665,22.43978453339464
carpet,5,blob,0.017852783203125,noise,3,restormer_deblur,deep,0.9937462210655212,0.9605162201501152,1.0,0.0,22.429212788285508,22.43978453339464,0.8203907608985901,22.43978453339464
carpet,5,blob,0.017852783203125,noise,3,divide_lpres_on,deep,0.9629806280136108,0.9593182268867441,0.957224059930693,0.06752005060580302,25.50113335088501,25.50758920335379,0.9040894508361816,22.43978453339464
carpet,5,blob,0.017852783203125,noise,3,divide_lpres_off,deep,0.5101631879806519,-0.26336709436790184,0.27678821629918293,-0.04652036512510982,26.313541630578086,26.108364693729932,0.9142642021179199,22.43978453339464
carpet,5,blob,0.017852783203125,noise,4,identity,classical,0.9928464293479919,0.9433527043032458,1.0,0.0,20.185440511853514,20.196359510042832,0.7336764335632324,20.196359510042832
carpet,5,blob,0.017852783203125,noise,4,wiener,classical,0.963713526725769,0.8349196721895782,0.7928665341329736,-2.6140820667913984,13.397727040942858,13.395179959137643,-0.20058168470859528,20.196359510042832
carpet,5,blob,0.017852783203125,noise,4,restormer_deblur,deep,0.9928464293479919,0.9433527043032458,1.0,0.0,20.185440511853514,20.196359510042832,0.7336764335632324,20.196359510042832
carpet,5,blob,0.017852783203125,noise,4,divide_lpres_on,deep,0.9588241577148438,0.9439554306762732,0.9975357967134293,0.0899999145671545,23.37712299651293,23.38453778822162,0.8510646224021912,20.196359510042832
carpet,5,blob,0.017852783203125,noise,4,divide_lpres_off,deep,0.4729158878326416,-0.2485295447385934,0.06609690689695961,0.03153052942734369,24.820894148681898,24.693086302932837,0.8835328221321106,20.196359510042832
carpet,5,blob,0.017852783203125,mixed,2,identity,classical,0.9962217807769775,0.731353461215959,1.0,0.0,19.873570336774396,19.88431743470087,0.43837758898735046,19.88431743470087
carpet,5,blob,0.017852783203125,mixed,2,wiener,classical,0.9751416444778442,0.23311983298600564,0.19041968878385052,-0.7842126640507965,14.809760946579951,14.815238635175675,0.20264779031276703,19.88431743470087
