step,total,elapsed_s,rec_raw,rec_scaled,deg_raw,deg_scaled,freq_raw,freq_scaled,pres_raw,pres_scaled
31,5.590217232704163,26.99,0.0918027157895267,2.346004258841276,0.2681566243991256,1.063886133953929,3.628676012158394,1.137140914797783,0.1662262436002493,2.598555713891983
32,7.008415013551712,27.66,0.1106026095803827,2.826432526111603,0.1522937670815736,0.6042111655697227,3.6573422849178314,1.1461241841316223,0.2408590759150684,3.76526415348053
33,5.401286870241165,28.34,0.09537322074174881,2.4372479170560837,0.13545497716404498,0.5374048417434096,6.491582453250885,2.034307762980461,0.15940397721715271,2.4919056184589863
34,4.577704206109047,29.24,0.0745028608944267,1.903909057378769,0.0186399279627949,0.07395215705037117,2.8221973329782486,0.8844096288084984,0.16301646293140948,2.548378188163042
35,5.1439322382211685,29.72,0.07871189340949059,2.011470329016447,0.01481342688202858,0.058770876144990325,1.8721552789211273,0.5866890046745539,0.1947468111757189,3.0444075651466846
36,2.7425134479999542,30.38,0.05762777663767338,1.4726689420640469,0.14694631099700928,0.5829956158995628,2.110622465610504,0.6614189520478249,0.05835256399586797,0.9122048281133175
37,4.918311148881912,31.57,0.08489727694541216,2.1695368587970734,0.13633260177448392,0.5408867460209876,2.564900577068329,0.8037789165973663,0.15339396055787802,2.397953122854233
38,3.431512713432312,32.61,0.06723617576062679,1.7182101011276245,0.1353317681932822,0.5369160259142518,4.681667447090149,1.4671233594417572,0.08303983649238944,1.298132210969925
39,6.324175953865051,33.63,0.09511656127870083,2.4306890815496445,0.1382213495671749,0.5483801779337227,3.7120198011398315,1.1632588654756546,0.2240805085748434,3.502970814704895
40,3.4476011395454407,34.66,0.0595035629812628,1.5206043608486652,0.11606346862390637,0.46047088503837585,3.921038955450058,1.2287604734301567,0.10067940317094326,1.573885217308998
41,10.520699799060822,35.28,0.20569289871491492,5.256450213491917,0.14975895592942834,0.5941545302048326,4.916737347841263,1.5407887026667595,0.30788735672831535,4.813093364238739
42,3.1428273916244507,36.19,0.039010142209008336,0.9968981742858887,0.2622288224520162,1.0403681471943855,2.5899049937725067,0.8116146996617317,0.09880503189185674,1.544583825758309
43,3.1343168914318085,36.93,0.0531913738232106,1.3592973686754704,0.14041411085054278,0.5570797519758344,5.426767915487289,1.7006201706826687,0.08484922163188457,1.3264176528900862
44,5.635836362838745,38.03,0.11055087298154831,2.8251105695962906,0.2980544213205576,1.1825028378516436,2.7211949825286865,0.8527578786015511,0.13652192219160497,2.1341986022889614
45,6.614901810884476,38.75,0.14252633438445628,3.6422384828329086,0.15472252201288939,0.6138470061123371,4.785851836204529,1.4997723326086998,0.160930085927248,2.5157626420259476
46,3.6095054149627686,39.65,0.07380582299083471,1.8860964477062225,0.09805357805453241,0.3890183321200311,3.641023099422455,1.1410101354122162,0.0905028423294425,1.414798691868782
47,2.0389585196971893,40.2,0.0385255126748234,0.9845135323703289,0.010857892921194434,0.04307766677811742,2.4390289783477783,0.7643337547779083,0.061184327118098736,0.956472784280777
48,1.9453087151050568,41.38,0.039028022438287735,0.9973550960421562,0.26437917118892074,1.0488994820043445,4.063716113567352,1.273472085595131,0.01894476287998259,0.29615672677755356
49,4.476602613925934,42.51,0.1066875820979476,2.726384714245796,0.06401452096179128,0.2539715813472867,4.182845950126648,1.310804583132267,0.09545101877301931,1.4921518117189407
50,4.321805417537689,43.45,0.10477057658135891,2.6773959398269653,0.25767590780742466,1.0223049051128328,3.1480886936187744,0.9865362048149109,0.06618223385885358,1.0346032530069351
51,5.177016586065292,44.17,0.0909126044716686,2.3232575729489326,0.13058548606932163,0.5180856119841337,4.465915024280548,1.3995116725564003,0.15702814236283302,2.4547649919986725
52,2.2894182801246643,45.0,0.0387705157045275,0.9907745569944382,0.021669934038072824,0.08597342297434807,3.015874281525612,0.9451033659279346,0.07427705358713865,1.1611466966569424
53,6.456000566482544,45.91,0.07138478849083185,1.8242272436618805,0.2632957994937897,1.0446012942120433,2.6465128362178802,0.8293542787432671,0.25757237523794174,4.026537239551544
54,2.8352115154266357,46.63,0.04262889246456325,1.089374803006649,0.016591889783740044,0.06582676060497761,4.018335282802582,1.2592508420348167,0.10151821933686733,1.5869981776922941
55,5.599562644958496,47.67,0.10488795954734087,2.680395632982254,0.3360640909522772,1.3333025984466076,3.6193076372146606,1.1342050582170486,0.1368351560086012,2.139095276594162
56,6.579043447971344,48.73,0.1470678336918354,3.758295863866806,0.2618966465815902,1.0390502996742725,5.985155284404755,1.8756055012345314,0.13520820904523134,2.113661751151085
57,7.38152676820755,49.55,0.1539308214560151,3.933678299188614,0.16278669924940914,0.6458408716134727,4.167794167995453,1.306087702512741,0.1915427278727293,2.9943191558122635
58,5.876988053321838,50.34,0.09114758903160691,2.329262539744377,0.261880689766258,1.038986947387457,4.019907355308533,1.2597435042262077,0.18565366708207875,2.902257651090622
59,5.738716721534729,51.18,0.10139570897445083,2.591151684522629,0.1794376657344401,0.7119020558893681,3.262939937412739,1.022527890279889,0.17203495977446437,2.6893612183630466
60,3.593217670917511,52.37,0.04345253203064203,1.1104227602481842,0.1368849859572947,0.5430783056654036,3.7857269644737244,1.1863569170236588,0.1338622000766918,2.092620094306767
61,6.062600642442703,53.27,0.10000086249783635,2.5555066391825676,0.2530712131410837,1.0040362179279327,4.188977152109146,1.3127259314060211,0.18383348872885108,2.873803488910198
62,6.256235122680664,53.97,0.15475692227482796,3.954789161682129,0.11839042976498604,0.46970287896692753,4.614453911781311,1.4460602551698685,0.12294713454321027,1.9219887107610703
63,2.6529382169246674,54.47,0.047980342293158174,1.2261302843689919,0.36722699273377657,1.4569384884089231,2.6615733206272125,0.8340738639235497,0.03933636751025915,0.6149314194917679
64,4.55599644780159,55.49,0.09879091009497643,2.524586409330368,0.054198876954615116,0.21502893790602684,2.171638935804367,0.6805400550365448,0.1187157891690731,1.8558416068553925
65,2.409450575709343,56.34,0.05347719194833189,1.36660136282444,0.2675803769379854,1.0615999102592468,1.466258853673935,0.45949068665504456,0.029815826390404254,0.4661002065986395
66,1.5278697609901428,57.52,0.02615489566233009,0.6683843284845352,0.15016698744148016,0.5957733727991581,1.9165980517864227,0.6006162911653519,0.032082678750157356,0.5015370696783066
67,7.351280331611633,58.23,0.09814251307398081,2.5080168023705482,0.25761487236013636,1.0220627745147794,3.1957886815071106,1.0014842599630356,0.27072094194591045,4.232083976268768
68,2.8027860820293427,58.95,0.04669910483062267,1.1933884024620056,0.25630206032656133,1.0168542470782995,5.012082129716873,1.5706674978137016,0.060380302369594574,0.9439037516713142
69,8.53415858745575,59.98,0.10482083447277546,2.6786802113056183,0.3984755545388907,1.5809142049401999,3.86496165394783,1.2111871987581253,0.3162550455890596,4.9439025186002254
70,4.453029900789261,60.84,0.13486953172832727,3.44657014682889,0.014282553922384977,0.05666468618437648,2.813155621290207,0.8815761469304562,0.05693021882325411,0.8899698331952095
71,3.90780371427536,61.73,0.06536401528865099,1.6703673154115677,0.27017096686176956,1.0718778697773814,5.85938435792923,1.8361918181180954,0.09709670674055815,1.517878197133541
72,7.7385194301605225,62.61,0.16082532797008753,4.109866440296173,0.05947208797442727,0.23594990349374712,4.862024545669556,1.5236430168151855,0.21482697501778603,3.3583135902881622
73,4.927107334136963,63.91,0.1090726824477315,2.7873355746269226,0.13492934923851863,0.5353195085190237,3.8627922534942627,1.2105073183774948,0.11201312526827678,1.7510612979531288
74,4.289145350456238,65.07,0.060464153182692826,1.5451521296054125,0.2214473425410688,0.8785715000703931,2.8395966291427612,0.8898621499538422,0.14173682779073715,2.2157213538885117
75,3.9279810190200806,66.13,0.04062071302905679,1.0380560904741287,0.24651999305933714,0.9780448582023382,2.379590094089508,0.7457070201635361,0.14881244488060474,2.3263318836688995
76,2.085761271417141,67.24,0.03541019675321877,0.9049021378159523,0.140670002438128,0.5580949853174388,2.7821405827999115,0.8718567714095116,0.052110564545728266,0.814625910948962
77,10.370542705059052,68.29,0.26697243633680046,6.822439379990101,0.1349568534642458,0.5354286190122366,3.4819273948669434,1.0911533683538437,0.20286227948963642,3.1712736934423447
78,5.208146631717682,69.39,0.0992724085226655,2.5368910878896713,0.012664648238569498,0.050245799124240875,4.198287010192871,1.3156434297561646,0.16085368767380714,2.5145683884620667
79,5.7413981556892395,70.33,0.13181768264621496,3.3685805648565292,0.1342618779744953,0.5326713658869267,2.41754874587059,0.7576023638248444,0.129902639426291,2.0307216942310333
80,6.052241861820221,71.6,0.037675981409847736,0.9628038853406906,0.1446255026385188,0.5737880766391754,2.8844552040100098,0.9039197415113449,0.3014302593655884,4.712151870131493
81,4.97934103012085,72.61,0.08940973598510027,2.2848519682884216,0.012242273660376668,0.048570067156106234,3.4754409790039062,1.0891206562519073,0.16384254023432732,2.5612920224666595
82,3.0153543651103973,73.66,0.046836829744279385,1.1969079561531544,0.39861746109090745,1.5814771973527968,3.2096874713897705,1.0058398246765137,0.059306907234713435,0.9271237924695015
83,5.531403660774231,74.68,0.1310566053725779,3.349131241440773,0.1634916183538735,0.648637592792511,3.8631122708320618,1.2106076180934906,0.11110680270940065,1.7368930727243423
84,6.885583847761154,75.42,0.20176579896360636,5.156093925237656,0.04242002358660102,0.16829744633287191,25.266584992408752,7.9179477840662,0.054600286995992064,0.8535468243062496
85,3.003838896751404,76.32,0.06223370507359505,1.5903727412223816,0.2686272459104657,1.0657532773911953,6.4779186844825745,2.0300258845090866,0.043344361474737525,0.6775869503617287
86,2.2292903661727905,76.98,0.05179491173475981,1.3236109912395477,0.015310066286474466,0.060741244815289974,5.287439942359924,1.6569581031799316,0.04539302352350205,0.7096129581332207
87,3.16457462310791,78.05,0.05841849558055401,1.4928756654262543,0.1313810374122113,0.5212418874725699,3.8655951619148254,1.2113857045769691,0.08251575753092766,1.2899394109845161
88,2.7942952811717987,79.21,0.022758365143090487,0.5815865136682987,0.01972302165813744,0.07824922911822796,1.6692354679107666,0.5230987407267094,0.1356951715424657,2.1212742924690247
89,3.9874760508537292,79.81,0.06880945898592472,1.7584151327610016,0.14526193193159997,0.5763130448758602,3.8532181084156036,1.2075070589780807,0.11643288237974048,1.8201537653803825
90,5.962688624858856,80.79,0.1047004135325551,2.675602912902832,0.2945774206891656,1.1687081437557936,3.235944986343384,1.01406829059124,0.16640338208526373,2.6013248562812805
91,2.833949238061905,81.42,0.02710587251931429,0.6926864087581635,0.13728282134979963,0.544656659476459,2.6737231016159058,0.8378813043236732,0.11419349815696478,1.7851463109254837
92,4.726761698722839,82.48,0.09300118405371904,2.376630872488022,0.0966291637159884,0.38336710492148995,5.53526508808136,1.7346206456422806,0.12697693519294262,1.9849851429462433
93,5.358659207820892,83.57,0.060018365271389484,1.5337600708007812,0.1031311727128923,0.40916319843381643,3.1225176751613617,0.9785228818655014,0.22532755322754383,3.5224653780460358
94,7.295669287443161,84.46,0.11160169448703527,2.8519641160964966,0.14700356661342084,0.5832228222861886,7.439130455255508,2.3312468081712723,0.25069138035178185,3.9189691320061684
95,3.391388028860092,85.31,0.07217675819993019,1.844465970993042,0.13724642619490623,0.5445122700184584,5.852234840393066,1.833951398730278,0.06980718972044997,1.0912709208205342
96,7.507907450199127,86.08,0.17050782404839993,4.3573011457920074,0.12850024458020926,0.5098126232624054,6.015088200569153,1.8849857598543167,0.1731761833652854,2.7072014957666397
97,6.39250972867012,87.12,0.12464261217974126,3.185222737491131,0.08634418342262506,0.34256242495030165,3.487451493740082,1.0928844437003136,0.1872183308005333,2.926717519760132
98,3.5510491132736206,87.78,0.038830842124298215,0.9923161864280701,0.25531497900374234,1.0129381124861538,3.7096354961395264,1.162511631846428,0.1238442319445312,1.9360127225518227
99,2.244245857000351,88.63,0.05726554524153471,1.4634122103452682,0.1282852841541171,0.5089597897604108,4.869920492172241,1.5261173844337463,0.023907794849947095,0.3737420290708542
100,4.293367877602577,89.11,0.05703517992515117,1.45752527192235,0.011487619602121413,0.045576047617942095,4.820301502943039,1.5105679854750633,0.17028455203399062,2.661997713148594
101,4.626723051071167,89.55,0.0689651439897716,1.762393593788147,0.2619843352586031,1.039398169144988,6.7331878542900085,2.1100211441516876,0.1364854290150106,2.133628122508526
102,7.160499930381775,90.02,0.1376193668693304,3.5168417394161224,0.12826743780169636,0.5088889789767563,6.096672415733337,1.9105523526668549,0.2045820727944374,3.1981585919857025
103,4.030499026179314,91.01,0.10971043002791703,2.803633203729987,0.02804261865094304,0.11125644762068987,2.5401705503463745,0.79602912068367,0.06983045374363428,1.0916345660807565
104,6.155427619814873,91.87,0.12251122435554862,3.1307554692029953,0.14735974557697773,0.5846359198912978,4.181361377239227,1.3103393465280533,0.16640310059301555,2.6013203596230596
105,1.9309056103229523,92.49,0.028545752866193652,0.7294823005795479,0.2512983772903681,0.9970026537775993,3.1294474601745605,0.9806945100426674,0.03869163658237085,0.6048525627702475
106,6.967545688152313,93.06,0.0807954166084528,2.0647143721580505,0.1498457556590438,0.5944989211857319,3.191600516438484,1.0001717954874039,0.28821514919400215,4.505564749240875
107,7.9629474729299545,93.89,0.16889016202185303,4.315962066873908,0.19532668963074684,0.7749402411282063,3.8123086988925934,1.1946869902312756,0.20086471736431122,3.1400465965270996
108,8.999670028686523,95.15,0.16246973164379597,4.151888951659203,0.3229262577369809,1.2811795473098755,4.320511639118195,1.3539457470178604,0.2604675814509392,4.071796953678131
109,2.341037392616272,95.84,0.04871399188414216,1.2448785081505775,0.14543049689382315,0.5769817680120468,5.114132955670357,1.6026477552950382,0.04141354898456484,0.6474032457917929
110,5.93070075660944,96.62,0.05935228744056076,1.5167385842651129,0.10786555288359523,0.42794641107320786,3.880388952791691,1.2160216961055994,0.2608891420532018,4.078386940062046
111,9.729872286319733,97.48,0.15533892903476954,3.969662442803383,0.23001282254699618,0.9125542039982975,2.9428287148475647,0.922212615609169,0.3333864100277424,5.211710959672928
112,6.000922858715057,97.93,0.11638777470216155,2.9742716066539288,0.1275231058243662,0.5059359068982303,2.939734607934952,0.9212430119514465,0.17153587378561497,2.6815591603517532
113,6.2771828174591064,98.49,0.09984716959297657,2.551579087972641,0.07590862002689391,0.30116030061617494,5.581600189208984,1.7491409182548523,0.2175005916506052,3.4001093581318855
114,5.17130184173584,99.16,0.1296720220707357,3.313748523592949,0.011602717218920588,0.04603268695063889,4.360558360815048,1.366495430469513,0.10861165542155504,1.6978873014450073
115,5.068472996354103,100.19,0.08432503277435899,2.154913190752268,0.26252154214307666,1.041529522743076,2.1240357160568237,0.6656223684549332,0.1488061051350087,2.3262328263372183
116,7.698635444045067,101.12,0.10047600418329239,2.5676488764584064,0.031117750331759453,0.12345674447715282,2.6388827562332153,0.8269631937146187,0.31898391095455736,4.986561898142099
117,6.433317005634308,101.81,0.11205183900892735,2.863467425107956,0.14315054309554398,0.5679362833034247,6.129042744636536,1.9206964373588562,0.19790714094415307,3.093811795115471
118,2.919287830591202,102.71,0.057044411078095436,1.457761138677597,0.01076356100384146,0.04270341480150819,5.488107144832611,1.7198424488306046,0.08112452505156398,1.2681908048689365
119,1.8441827222704887,103.36,0.02849483664613217,0.7281811647117138,0.24887622706592083,0.9873929657042027,3.2413948625326157,1.0157761685550213,0.0333102613221854,0.5207274425774813
120,5.505139410495758,104.37,0.11641964456066489,2.9750860407948494,0.1759303160943091,0.6979869385249913,5.1390781700611115,1.61046501994133,0.12921765400096774,2.0200135707855225
121,4.885397166013718,104.91,0.08877491811290383,2.2686293683946133,0.00894418841926381,0.03548522584605962,2.1510596573352814,0.674091000109911,0.16194420494139194,2.531616061925888
122,5.000222742557526,105.78,0.07660568179562688,1.9576464053243399,0.017229855293408036,0.06835782714188099,3.4871449321508408,1.092788390815258,0.18545285519212484,2.899118423461914
123,4.4662279188632965,106.81,0.08347117342054844,2.1330929547548294,0.2074204869568348,0.822921215556562,3.18334823846817,0.9975857436656952,0.11654559336602688,1.8219157457351685
124,12.405494928359985,107.7,0.1815403327345848,4.639235258102417,0.2112396159209311,0.8380732871592045,4.795979380607605,1.5029460191726685,0.460378248244524,7.196928918361664
125,2.9610054790973663,108.55,0.01685882592573762,0.4308246970176697,0.1370095683960244,0.5435725804418325,1.6995345652103424,0.5325937643647194,0.1410596362547949,2.205135041847825
126,4.953805536031723,109.64,0.0933942343108356,2.3866752609610558,0.181478007347323,0.7199968844652176,3.401505693793297,1.065951094031334,0.13436862034723163,2.1005367934703827
127,2.7162676751613617,110.46,0.0567545834928751,1.4503546208143234,0.37366089574061334,1.4824643763713539,5.389081835746765,1.6888102442026138,0.022760059451684356,0.3557999022305012
128,7.93861597776413,111.47,0.15615158341825008,3.9904295206069946,0.11127750133164227,0.4414830105379224,4.058189630508423,1.2717402130365372,0.2303046826273203,3.600270926952362
129,3.003496825695038,112.31,0.05948662734590471,1.5201716274023056,0.14039210695773363,0.5569924665614963,2.5658066868782043,0.8040628507733345,0.07192786177620292,1.1244226144626737
130,8.374107241630554,112.76,0.1806296594440937,4.615963101387024,0.07692420901730657,0.3051895461976528,7.148593783378601,2.240199498832226,0.2163120494224131,3.3815291970968246
131,4.249707877635956,113.55,0.054259891621768475,1.3866031840443611,0.26134321582503617,1.0368545511737466,4.904195845127106,1.5368584990501404,0.1401548944413662,2.190991550683975
132,8.983759254217148,114.44,0.160144604742527,4.0924705266952515,0.32577070221304893,1.2924645766615868,2.464875280857086,0.772433377802372,0.2666096381144598,4.1678135599941015
133,4.114090472459793,115.13,0.09745246125385165,2.490382604300976,0.015317917510401458,0.06077239429578185,3.7601461112499237,1.1783404871821404,0.09438503661658615,1.4754876680672169
134,2.9339308738708496,115.95,0.0393981640227139,1.006814032793045,0.13427278120070696,0.5327145862393081,3.158347189426422,0.9897509813308716,0.09990533255040646,1.5617844462394714
135,2.126671224832535,117.05,0.04550910368561745,1.162978135049343,0.021138915792107582,0.08386665768921375,3.266122877597809,1.0235253348946571,0.05241641844622791,0.8194071892648935
136,5.206596061587334,117.9,0.15551369148306549,3.9741283021867275,0.013992757303640246,0.05551494751125574,3.676102489233017,1.1520032063126564,0.06969454657519236,1.089509978890419
137,7.086655259132385,118.58,0.11538044759072363,2.9485295601189137,0.022532192524522543,0.0893943514674902,7.857934266328812,2.4624899327754974,0.24609911628067493,3.8471796810626984
138,4.811282634735107,119.65,0.08086506649851799,2.066494330763817,0.139567531645298,0.5537210265174508,3.0114829391241074,0.9437272101640701,0.1518332570558414,2.3735551796853542
139,3.0887512415647507,120.26,0.04074205970391631,1.041157077997923,0.3720547128468752,1.4760920219123363,1.9933504164218903,0.6246686689555645,0.07977417996153235,1.2470813244581223
140,2.5771024227142334,121.28,0.0365155094768852,0.9331482127308846,0.13605392328463495,0.5397811131551862,2.6972978115081787,0.8452690541744232,0.08248999348143116,1.2895367108285427
141,1.5116095691919327,122.02,0.040515393717214465,1.0353646501898766,0.01250596041791141,0.04961622040718794,2.4787018597126007,0.776766300201416,0.023908951610792428,0.37376011721789837
142,4.009043574333191,122.72,0.09169054543599486,2.3431376814842224,0.13917844789102674,0.5521773798391223,2.9805678129196167,0.9340391531586647,0.08292988501489162,1.2964133620262146
143,5.587533235549927,123.35,0.09681696677580476,2.4741427078843117,0.16701620700769126,0.6626210864633322,3.2618943452835083,1.0222002118825912,0.1714271903038025,2.6798601299524307
144,6.674174666404724,124.05,0.11851681023836136,3.0286788046360016,0.14643787569366395,0.5809784829616547,4.708502173423767,1.475532740354538,0.20517664402723312,3.2074533998966217
145,2.1731501445174217,124.67,0.03539690678007901,0.9045624919235706,0.25070661026984453,0.9946548519656062,3.9001698940992355,1.222220592200756,0.041518136276863515,0.6490382459014654
146,6.221399307250977,125.17,0.08347331592813134,2.133147731423378,0.13242979359347373,0.525402735453099,2.4604371786117554,0.7710425704717636,0.23978323210030794,3.7484458833932877
147,5.256210505962372,126.61,0.12267903797328472,3.1350439190864563,0.12955546693410724,0.5139991152100265,3.8948891162872314,1.220565751194954,0.11144055204931647,1.7421104852110147
148,6.67494735121727,127.93,0.09851889801211655,2.517635215073824,0.1429771170951426,0.5672482280060649,6.882176786661148,2.1567107923328876,0.2339986297301948,3.658017158508301
149,3.944216310977936,128.97,0.07145895436406136,1.8261225521564484,0.23846769286319613,0.9460981111042202,3.7343878746032715,1.1702684611082077,0.09774533216841519,1.5280179493129253
150,4.174819350242615,130.03,0.026528768241405487,0.6779385730624199,0.13788715738337487,0.5470543131232262,2.3524596095085144,0.7372049763798714,0.20147795230150223,3.1496331095695496
151,3.717098206281662,130.73,0.07051871251314878,1.8020948097109795,0.2519230111502111,0.9994808016344905,7.148864030838013,2.2402842193841934,0.0762017322704196,1.1912345383316278
152,6.072484374046326,131.81,0.1083096251823008,2.7678357250988483,0.16685025999322534,0.6619626898318529,3.100966155529022,0.9717691391706467,0.1840053666383028,2.87649042904377
153,4.789350628852844,132.84,0.11226460617035627,2.8689047768712044,0.1635521948337555,0.6488779168576002,3.194727212190628,1.0011516138911247,0.09569026669487357,1.4958918243646622
154,6.027631908655167,133.65,0.12289044004864991,3.140446275472641,0.208808564231731,0.828428341075778,3.1534170508384705,0.9882060140371323,0.1518713448313065,2.374150657095015
155,1.3635197579860687,134.52,0.02115957369096577,0.5407296568155289,0.14204046584200114,0.5635321396403015,1.4997070506215096,0.46997256577014923,0.03160225413739681,0.4940267726778984
156,5.311785012483597,135.14,0.15345238940790296,3.9214521050453186,0.018964330782182515,0.0752391954883933,3.6171394288539886,1.1335256099700928,0.07928031077608466,1.2393608540296555
157,3.1371679306030273,136.07,0.025702923303470016,0.656834252178669,0.2688329126685858,1.06656926125288,1.9294962882995605,0.6046583205461502,0.12068228516727686,1.8865831941366196
158,4.329766869544983,136.66,0.054003104800358415,1.380040980875492,0.14204731956124306,0.5635593617334962,5.6701624393463135,1.7768942713737488,0.15929850470274687,2.4902567267417908
159,6.220107078552246,137.34,0.08368383627384901,2.1385275423526764,0.3086511534638703,1.22454434633255,5.2685940861701965,1.6510522663593292,0.21136553958058357,3.304202139377594
160,4.698449492454529,138.19,0.09305690973997116,2.3780549466609955,0.10561373829841614,0.4190125544555485,3.391236186027527,1.0627328604459763,0.12823262438178062,2.004614919424057
161,3.6201711893081665,139.31,0.04957179771736264,1.2667996734380722,0.021193322725594044,0.08408251218497753,5.040036618709564,1.5794277712702751,0.13774941116571426,2.153387427330017
162,3.614694744348526,140.16,0.07958578504621983,2.0338024124503136,0.13558769645169377,0.5379314124584198,3.6324921250343323,1.1383367329835892,0.07664045854471624,1.1980930045247078
163,7.611212134361267,141.21,0.11382843717001379,2.9088682159781456,0.015857011982006952,0.06291120208334178,1.6986334323883057,0.5323113612830639,0.2953855786472559,4.617657512426376
