category,image,anomaly_kind,area_frac,family,severity,restorer,tier,drr,acg,dremr,psnr_normal,psnr_full,ssim_full,psnr_degraded
bottle,5,blob,0.017852783203125,motion,3,wiener_hqs_rawpixel,classical,0.994742214679718,0.9026873465437628,0.5803151669631912,37.63902371096689,37.70107841107827,0.9625637531280518,29.407740923240418
bottle,5,blob,0.017852783203125,motion,3,wiener_hqs_vst,classical,0.9237871170043945,1.0085211282487123,0.1837632812000971,31.39723336013461,31.43702827597902,0.8942877650260925,29.407740923240418
bottle,5,blob,0.017852783203125,motion,3,wiener_hqs_vst_nofloor,classical,0.43149152398109436,0.008656689769033792,-10.050136373674551,10.403268967154961,10.364399295631422,0.1009666919708252,29.407740923240418
bottle,5,blob,0.017852783203125,motion,4,identity,classical,0.9669287204742432,1.0,0.0,26.40728317803593,26.396400019880048,0.7818990349769592,26.396400019880048
bottle,5,blob,0.017852783203125,motion,4,wiener,classical,0.9381687045097351,0.936036030476679,-0.5430785762573134,23.041590537554736,23.066773070920167,0.7255347371101379,26.396400019880048
bottle,5,blob,0.017852783203125,motion,4,wiener_dbde_nsr,classical,0.9669287204742432,1.0,0.0,26.40728317803593,26.396400019880048,0.7818990349769592,26.396400019880048
bottle,5,blob,0.017852783203125,motion,4,wiener_hqs_rawpixel,classical,0.9669287204742432,1.0,0.0,26.40728317803593,26.396400019880048,0.7818990349769592,26.396400019880048
bottle,5,blob,0.017852783203125,motion,4,wiener_hqs_vst,classical,0.9669285416603088,0.9999990626501957,-6.887270533884049e-07,26.407284062301688,26.396400019880048,0.7818986773490906,26.396400019880048
bottle,5,blob,0.017852783203125,motion,4,wiener_hqs_vst_nofloor,classical,0.9669285416603088,0.9999990626501957,-6.887270533884049e-07,26.407284062301688,26.396400019880048,0.7818986773490906,26.396400019880048
bottle,6,texture,0.0126495361328125,defocus,2,identity,classical,0.9358956217765808,1.0,0.0,34.60576577178866,34.414332919840625,0.9323363900184631,34.414332919840625
bottle,6,texture,0.0126495361328125,defocus,2,wiener,classical,0.6139175295829773,1.790707316737679,-8.89227527797324,14.299846227598263,14.340331776079008,0.49552807211875916,34.414332919840625
bottle,6,texture,0.0126495361328125,defocus,2,wiener_dbde_nsr,classical,0.6139175295829773,1.790707316737679,-8.89227527797324,14.299846227598263,14.340331776079008,0.49552807211875916,34.414332919840625
bottle,6,texture,0.0126495361328125,defocus,2,wiener_hqs_rawpixel,classical,0.9775930643081665,0.9234831847834216,0.5972530375737006,42.11223167901763,41.8425494198292,0.9850272536277771,34.414332919840625
bottle,6,texture,0.0126495361328125,defocus,2,wiener_hqs_vst,classical,0.9767046570777893,0.9043923567102797,0.37822965911602346,38.1522939036436,38.07213131482523,0.9704620242118835,34.414332919840625
bottle,6,texture,0.0126495361328125,defocus,2,wiener_hqs_vst_nofloor,classical,0.7587742805480957,1.0338180349984354,-2.4569003665664937,26.020939372484264,25.965577922922396,0.6311141848564148,34.414332919840625
bottle,6,texture,0.0126495361328125,defocus,3,identity,classical,0.90753173828125,1.0,0.0,31.6319000054327,31.501014210655157,0.8877463936805725,31.501014210655157
bottle,6,texture,0.0126495361328125,defocus,3,wiener,classical,0.5377506017684937,1.6944120483757623,-6.354618948985629,13.471739170091773,13.515373949766396,0.512507975101471,31.501014210655157
bottle,6,texture,0.0126495361328125,defocus,3,wiener_dbde_nsr,classical,0.5377506017684937,1.6944120483757623,-6.354618948985629,13.471739170091773,13.515373949766396,0.512507975101471,31.501014210655157
bottle,6,texture,0.0126495361328125,defocus,3,wiener_hqs_rawpixel,classical,0.9614937901496887,0.8884951085644603,0.6248432685729484,39.2712465581761,38.996604064708265,0.9712790846824646,31.501014210655157
bottle,6,texture,0.0126495361328125,defocus,3,wiener_hqs_vst,classical,0.9571555852890015,0.8506803976877925,0.37523435883641243,35.79557643196662,35.692292220307195,0.9456479549407959,31.501014210655157
bottle,6,texture,0.0126495361328125,defocus,3,wiener_hqs_vst_nofloor,classical,0.7025715112686157,0.9096174304539872,-3.2151845287898126,20.9656759335264,20.957569193307485,0.41144415736198425,31.501014210655157
bottle,6,texture,0.0126495361328125,defocus,4,identity,classical,0.8646976351737976,1.0,0.0,28.294629370960052,28.21842076978829,0.823589026927948,28.21842076978829
bottle,6,texture,0.0126495361328125,defocus,4,wiener,classical,0.3910987675189972,1.6467517879545956,-5.271560172481379,11.987876236225553,12.034162993954705,0.4631737470626831,28.21842076978829
bottle,6,texture,0.0126495361328125,defocus,4,wiener_dbde_nsr,classical,0.3910987675189972,1.6467517879545956,-5.271560172481379,11.987876236225553,12.034162993954705,0.4631737470626831,28.21842076978829
bottle,6,texture,0.0126495361328125,defocus,4,wiener_hqs_rawpixel,classical,0.9456005096435547,0.8751379584297926,0.5920152891798673,35.96492708823719,35.795233685346695,0.9413614869117737,28.21842076978829
bottle,6,texture,0.0126495361328125,defocus,4,wiener_hqs_vst,classical,0.918023407459259,0.830980019933973,0.31802814314600847,32.27551896422585,32.21499467893815,0.888353168964386,28.21842076978829
bottle,6,texture,0.0126495361328125,defocus,4,wiener_hqs_vst_nofloor,classical,0.7140929698944092,1.029960295279032,-3.999058769448573,16.05851208976443,16.073114154296384,0.2096349000930786,28.21842076978829
bottle,6,texture,0.0126495361328125,motion,2,identity,classical,0.9206339716911316,1.0,0.0,32.36744947851313,32.216274232891095,0.9087819457054138,32.216274232891095
bottle,6,texture,0.0126495361328125,motion,2,wiener,classical,0.8533316850662231,1.2486947301614024,-2.3137210455363104,22.613799812758955,22.621891580412736,0.7262160181999207,32.216274232891095
bottle,6,texture,0.0126495361328125,motion,2,wiener_dbde_nsr,classical,0.9206339716911316,1.0,0.0,32.36744947851313,32.216274232891095,0.9087819457054138,32.216274232891095
