restorer,drr_mean,drr_rel_mean,residual_corr_mean,acg_mean,dremr_mean,psnr_normal,n
bilateral,0.7846150553060902,0.9794491794047845,0.7255785186955523,1.0462053843803842,-0.046229506996595573,28.065813631347797,180
identity,0.8010778627461858,1.0,0.7342499948534336,1.0,0.0,28.330313705946725,180
restormer_deblur,0.8733664995266331,1.0902392141166324,0.7514624378904756,1.3981237166921099,-0.39136163394397455,28.348729528648203,180
