category,image,anomaly_kind,area_frac,family,severity,restorer,tier,drr,acg,dremr,psnr_normal,psnr_full,ssim_full,psnr_degraded
carpet,0,texture,0.0123291015625,defocus,2,identity,classical,0.9295088648796082,1.0,0.0,21.42068524791039,21.4499360752465,0.6399627327919006,21.4499360752465
carpet,0,texture,0.0123291015625,defocus,2,gaussian,classical,0.9056781530380249,1.1719426750008701,-0.182541888702914,19.987526832910174,20.018189050908987,0.45820891857147217,21.4499360752465
carpet,0,texture,0.0123291015625,defocus,2,bilateral,classical,0.9280482530593872,1.1118005843603684,-0.09061667834852671,20.67673542193283,20.70745486250339,0.545952558517456,21.4499360752465
carpet,0,texture,0.0123291015625,defocus,2,nlm,classical,0.934073269367218,0.9958247288293683,0.0019374665432158045,21.426085300792955,21.451185827171507,0.6421449184417725,21.4499360752465
carpet,0,texture,0.0123291015625,defocus,2,clahe,classical,1.1349772214889526,0.6170846910512449,-0.4907871021997421,18.138402675698057,18.134606998264243,0.7970933318138123,21.4499360752465
carpet,0,texture,0.0123291015625,defocus,2,msrcr,classical,1.1262377500534058,0.5296371083751926,-1.9294065618762337,13.001492391674304,12.973074401994289,0.7103568911552429,21.4499360752465
carpet,0,texture,0.0123291015625,defocus,2,wiener,classical,0.4297794699668884,0.048941930165170955,-1.1399218652618228,14.919033572339115,14.867242331335737,-0.01963943988084793,21.4499360752465
carpet,0,texture,0.0123291015625,defocus,2,classical_pipeline,classical,0.4125019609928131,0.05128964554061148,-1.081996280180293,15.168201589840717,15.106150969436678,-0.012022841721773148,21.4499360752465
carpet,0,texture,0.0123291015625,defocus,2,nafnet,deep,0.9461748003959656,1.155770043610361,-0.16187554171115948,20.115696434384663,20.145631712381867,0.47676804661750793,21.4499360752465
carpet,0,texture,0.0123291015625,defocus,2,restormer,deep,0.9164857864379883,1.0806667362841187,-0.0871640107499152,20.68928543577931,20.720356199645344,0.5551548600196838,21.4499360752465
carpet,0,texture,0.0123291015625,defocus,3,identity,classical,0.896259069442749,1.0,0.0,18.964335203468163,18.99580728256529,0.2984691560268402,18.99580728256529
carpet,0,texture,0.0123291015625,defocus,3,gaussian,classical,0.8791759014129639,1.0742585698231906,-0.029245639173331117,18.726835847482242,18.75772708470519,0.24540983140468597,18.99580728256529
carpet,0,texture,0.0123291015625,defocus,3,bilateral,classical,0.896519124507904,1.1066779729390408,-0.0470884352064731,18.58728850296499,18.62013169007767,0.21546481549739838,18.99580728256529
carpet,0,texture,0.0123291015625,defocus,3,nlm,classical,0.8984652757644653,0.9969289592486111,-0.0007711444099953724,18.971654133962492,19.000761077315136,0.2994740903377533,18.99580728256529
