category,image,anomaly_kind,area_frac,family,severity,restorer,tier,drr,acg,dremr,psnr_normal,psnr_full,ssim_full,psnr_degraded,drr_identity,drr_rel
carpet,11,blob,0.0046539306640625,illumination,5,msrcr,classical,1.981150507926941,0.9643496970110439,0.06888239138764507,7.478825816504956,7.485135407647714,0.5754888653755188,6.760101885797186,2.124216318130493,0.9326500747675908
carpet,11,blob,0.0046539306640625,illumination,5,wiener,classical,0.43129146099090576,0.07748032542824132,-0.0593542547621273,5.5950727340704995,5.590602606514049,-0.054522573947906494,6.760101885797186,2.124216318130493,0.2030355653093194
carpet,11,blob,0.0046539306640625,illumination,5,classical_pipeline,classical,0.5978605151176453,0.10336427613494506,-0.007467469763133616,5.997696967545899,5.991982724442774,-0.06435605883598328,6.760101885797186,2.124216318130493,0.2814499210908133
carpet,11,blob,0.0046539306640625,noise,1,identity,classical,0.9971662759780884,1.0,0.0,28.400000380344387,28.40631219072644,0.9449325203895569,28.40631219072644,0.9971662759780884,1.0
carpet,11,blob,0.0046539306640625,noise,1,gaussian,classical,0.9770660996437073,1.8156497303390136,-2.0357531127835236,23.615375628524284,23.617319955890473,0.749175488948822,28.40631219072644,0.9971662759780884,0.9798427034501689
carpet,11,blob,0.0046539306640625,noise,1,bilateral,classical,0.9909787178039551,1.0571681291241692,-0.0344909095393362,31.389451130778077,31.395447887107046,0.9705362915992737,28.40631219072644,0.9971662759780884,0.9937948581663935
carpet,11,blob,0.0046539306640625,noise,1,nlm,classical,1.0410048961639404,1.0306463029663269,-0.3143780948042756,30.278899958908756,30.280051938924608,0.9647733569145203,28.40631219072644,0.9971662759780884,1.0439631997610952
carpet,11,blob,0.0046539306640625,noise,1,clahe,classical,1.6304235458374023,0.9696575199240499,-7.851975621994683,14.284403811803283,14.298616281698958,0.7121111750602722,28.40631219072644,0.9971662759780884,1.6350568456982486
carpet,11,blob,0.0046539306640625,noise,1,msrcr,classical,1.736498236656189,1.0591187682481038,-17.075021100380187,9.74278636895898,9.749895479279308,0.6588584780693054,28.40631219072644,0.9971662759780884,1.7414329771159915
carpet,11,blob,0.0046539306640625,noise,1,wiener,classical,0.19484519958496094,0.18184377274897653,-15.939259060722605,8.910053254274002,8.906838010656239,-0.09295499324798584,28.40631219072644,0.9971662759780884,0.19539890615919953
carpet,11,blob,0.0046539306640625,noise,1,classical_pipeline,classical,0.22951990365982056,0.19383317529026436,-12.860247931377002,10.73866402871045,10.736143193344496,-0.10613223165273666,28.40631219072644,0.9971662759780884,0.23017214800479674
carpet,11,blob,0.0046539306640625,noise,2,identity,classical,0.989115834236145,1.0,0.0,25.204680725202778,25.211215833305616,0.8921307921409607,25.211215833305616,0.989115834236145,1.0
carpet,11,blob,0.0046539306640625,noise,2,gaussian,classical,0.9689762592315674,1.8979396965710524,-1.1015650467139428,23.494066339133404,23.496070631359956,0.7441380023956299,25.211215833305616,0.989115834236145,0.9796388104330261
carpet,11,blob,0.0046539306640625,noise,2,bilateral,classical,0.985127329826355,1.0550522289611837,0.019325212153365134,27.598360446411668,27.606015574013515,0.9327335357666016,25.211215833305616,0.989115834236145,0.9959676063492905
carpet,11,blob,0.0046539306640625,noise,2,nlm,classical,1.0386135578155518,1.065226924109005,-0.24502543285448386,27.747256927812053,27.75034866720022,0.9382400512695312,25.211215833305616,0.989115834236145,1.0500423932831202
carpet,11,blob,0.0046539306640625,noise,2,clahe,classical,1.6445292234420776,0.9859365945130455,-5.268977027395644,13.899698605970078,13.913757301466488,0.6795995831489563,25.211215833305616,0.989115834236145,1.6626255151522091
carpet,11,blob,0.0046539306640625,noise,2,msrcr,classical,1.6481256484985352,1.0306397121984618,-11.194491714878502,9.833324450408501,9.839865171282483,0.6356663703918457,25.211215833305616,0.989115834236145,1.6662615150340985
carpet,11,blob,0.0046539306640625,noise,2,wiener,classical,0.18827524781227112,0.17531323999831439,-10.555097203926481,8.743380715350082,8.739590247634705,-0.0847090482711792,25.211215833305616,0.989115834236145,0.19034701629022918
carpet,11,blob,0.0046539306640625,noise,2,classical_pipeline,classical,0.22704853117465973,0.18647092044523306,-8.603552859683834,10.697538496702887,10.694717892263732,-0.10327485203742981,25.211215833305616,0.989115834236145,0.22954695831959895
carpet,11,blob,0.0046539306640625,noise,3,identity,classical,1.0006095170974731,1.0,0.0,22.508893010319,22.51558078312612,0.8180198669433594,22.51558078312612,1.0006095170974731,1.0
carpet,11,blob,0.0046539306640625,noise,3,gaussian,classical,0.9802864193916321,1.8879845532557111,-0.5431800780572991,23.309689237751687,23.312274414592757,0.7371123433113098,22.51558078312612,1.0006095170974731,0.9796892820240273
carpet,11,blob,0.0046539306640625,noise,3,bilateral,classical,0.9981676936149597,1.039281748827736,0.03041360715547181,24.038859959109217,24.047164621375813,0.8607315421104431,22.51558078312612,1.0006095170974731,0.9975596639440363
carpet,11,blob,0.0046539306640625,noise,3,nlm,classical,1.0168832540512085,1.122008525500933,-0.10638586807482797,26.08210002855332,26.082125873538928,0.908736526966095,22.51558078312612,1.0006095170974731,1.0162638238750132
carpet,11,blob,0.0046539306640625,noise,3,clahe,classical,1.6922523975372314,0.9915980904722743,-3.8008336642395335,13.347196115122292,13.359552643235201,0.6342911720275879,22.51558078312612,1.0006095170974731,1.6912215690752648
carpet,11,blob,0.0046539306640625,noise,3,msrcr,classical,1.5414538383483887,1.0683212416729277,-7.531712807057188,10.038580718990897,10.043409488694632,0.6007378697395325,22.51558078312612,1.0006095170974731,1.5405148681973109
carpet,11,blob,0.0046539306640625,noise,3,wiener,classical,0.08002350479364395,0.13323033530167552,-6.398305028969832,9.095941508500607,9.090513273684934,-0.023880889639258385,22.51558078312612,1.0006095170974731,0.07997475881078249
carpet,11,blob,0.0046539306640625,noise,3,classical_pipeline,classical,0.1428554207086563,0.17234090722822745,-5.215011660330087,11.66908306829086,11.662985694009926,-0.043838005512952805,22.51558078312612,1.0006095170974731,0.14276840092731222
carpet,11,blob,0.0046539306640625,noise,4,identity,classical,0.9866887331008911,1.0,0.0,20.2777716759919,20.284058992086685,0.729849636554718,20.284058992086685,0.9866887331008911,1.0
carpet,11,blob,0.0046539306640625,noise,4,gaussian,classical,0.9667640924453735,1.990765766573874,-0.20329274163238953,23.02576408393798,23.028907784673223,0.7239022254943848,20.284058992086685,0.9866887331008911,0.9798065590625527
carpet,11,blob,0.0046539306640625,noise,4,bilateral,classical,0.9844618439674377,1.0322974560559564,0.027783995757119206,21.18640286011592,21.194085155759332,0.7636458277702332,20.284058992086685,0.9866887331008911,0.9977430682455906
carpet,11,blob,0.0046539306640625,noise,4,nlm,classical,0.9824337959289551,1.113040359374191,0.0007282002030415402,24.7491877549227,24.747089428780512,0.868304967880249,20.284058992086685,0.9866887331008911,0.9956876601209745
carpet,11,blob,0.0046539306640625,noise,4,clahe,classical,1.628482699394226,0.9852391556510761,-2.819217206735818,12.889458753750807,12.900410416464405,0.5856004357337952,20.284058992086685,0.9866887331008911,1.6504523106049394
carpet,11,blob,0.0046539306640625,noise,4,msrcr,classical,1.4179787635803223,1.0728597445240695,-5.213850546872104,10.264653019279248,10.268618689663366,0.5541478991508484,20.284058992086685,0.9866887331008911,1.4371084983650368
carpet,11,blob,0.0046539306640625,noise,4,wiener,classical,0.17005223035812378,0.18819288466062892,-5.4150013294888915,8.075500717010307,8.070616124488406,-0.04969802498817444,20.284058992086685,0.9866887331008911,0.17234637900819685
carpet,11,blob,0.0046539306640625,noise,4,classical_pipeline,classical,0.2706166207790375,0.22072742109344845,-4.4200417347208205,10.701673578169865,10.695850699749146,-0.09572312980890274,20.284058992086685,0.9866887331008911,0.27426746825066495
carpet,11,blob,0.0046539306640625,noise,5,identity,classical,0.9764500260353088,1.0,0.0,18.64979603740095,18.655747185149714,0.6497178673744202,18.655747185149714,0.9764500260353088,1.0
carpet,11,blob,0.0046539306640625,noise,5,gaussian,classical,0.9563857316970825,1.9657958437614833,-0.016157762632107886,22.704828529108237,22.70744718200794,0.70716792345047,18.655747185149714,0.9764500260353088,0.9794517959923729
carpet,11,blob,0.0046539306640625,noise,5,bilateral,classical,0.9793095588684082,1.0280195877243874,0.022540740759418365,19.222684217991112,19.229730580769846,0.6736480593681335,18.655747185149714,0.9764500260353088,1.0029284989060936
carpet,11,blob,0.0046539306640625,noise,5,nlm,classical,0.9447959065437317,1.398760256614088,0.05288727290250261,23.64304350386389,23.641613817879303,0.8141184449195862,18.655747185149714,0.9764500260353088,0.967582448002892
carpet,11,blob,0.0046539306640625,noise,5,clahe,classical,1.6704529523849487,0.9794197149153516,-2.217040307485676,12.591056523517786,12.600847527925843,0.5436532497406006,18.655747185149714,0.9764500260353088,1.7107408549800627
carpet,11,blob,0.0046539306640625,noise,5,msrcr,classical,1.3439913988113403,1.077591357963597,-3.863067847053949,10.48035072600032,10.48332657497342,0.5100195407867432,18.655747185149714,0.9764500260353088,1.3764057176262916
carpet,11,blob,0.0046539306640625,noise,5,wiener,classical,0.21769869327545166,0.08624325383810318,-4.339672325700824,7.927901485640573,7.923290344431301,-0.011159366928040981,18.655747185149714,0.9764500260353088,0.2229491397110983
carpet,11,blob,0.0046539306640625,noise,5,classical_pipeline,classical,0.32362818717956543,0.16744644726049826,-3.214463918649318,11.253942060020997,11.244699618356226,-0.030071130022406578,18.655747185149714,0.9764500260353088,0.3314334359676313
carpet,11,blob,0.0046539306640625,jpeg,1,identity,classical,1.016155481338501,1.0,0.0,35.61232138694612,35.61118570957591,0.9891807436943054,35.61118570957591,1.016155481338501,1.0
carpet,11,blob,0.0046539306640625,jpeg,1,gaussian,classical,0.9953741431236267,1.8087920525016339,-3.8914588565453263,23.778314693102942,23.779727813911666,0.759915292263031,35.61118570957591,1.016155481338501,0.9795490566192679
carpet,11,blob,0.0046539306640625,jpeg,1,bilateral,classical,1.011963129043579,1.0436057030082766,-0.10945973241337392,35.07644903615629,35.07239799244723,0.9871754050254822,35.61118570957591,1.016155481338501,0.9958743003684833
carpet,11,blob,0.0046539306640625,jpeg,1,nlm,classical,1.0297064781188965,0.9802638018168134,-0.05614886181840939,35.37878424102401,35.37780393837094,0.9889450073242188,35.61118570957591,1.016155481338501,1.0133355544788736
carpet,11,blob,0.0046539306640625,jpeg,1,clahe,classical,1.6418952941894531,0.9776414938515927,-12.840153723779817,14.806316370049664,14.821560352317103,0.7423000335693359,35.61118570957591,1.016155481338501,1.615791406278412
carpet,11,blob,0.0046539306640625,jpeg,1,msrcr,classical,1.8022983074188232,1.0439075162407918,-30.20285568733298,9.384686080569299,9.392136982949514,0.6702592968940735,35.61118570957591,1.016155481338501,1.7736442311414773
carpet,11,blob,0.0046539306640625,jpeg,1,wiener,classical,0.26584747433662415,0.13300569546010377,-27.27209395025427,9.069644606464673,9.066643647718713,-0.06466781347990036,35.61118570957591,1.016155481338501,0.2616208633608357
carpet,11,blob,0.0046539306640625,jpeg,1,classical_pipeline,classical,0.24177862703800201,0.13949503520074444,-21.31570645907998,10.91310616668829,10.9103966527095,-0.061525363475084305,35.61118570957591,1.016155481338501,0.23793467779116462
carpet,11,blob,0.0046539306640625,jpeg,2,identity,classical,1.0151158571243286,1.0,0.0,31.86261999223566,31.86191512543077,0.974242627620697,31.86191512543077,1.0151158571243286,1.0
carpet,11,blob,0.0046539306640625,jpeg,2,gaussian,classical,0.9955276250839233,1.7861043149746951,-1.7501620170302914,23.753482352732753,23.75481779948816,0.7587389349937439,31.86191512543077,1.0151158571243286,0.9807034518248037
carpet,11,blob,0.0046539306640625,jpeg,2,bilateral,classical,1.0093564987182617,1.0490345122798908,0.0004400685415779648,31.841105645350712,31.839436568517037,0.9728482365608215,31.86191512543077,1.0151158571243286,0.994326402877419
carpet,11,blob,0.0046539306640625,jpeg,2,nlm,classical,1.0240920782089233,0.975211546693431,-0.02088590571180493,31.75282335283729,31.7520732635911,0.9740418791770935,31.86191512543077,1.0151158571243286,1.0088425582376608
carpet,11,blob,0.0046539306640625,jpeg,2,clahe,classical,1.637285828590393,0.9698683902703388,-6.313581329540534,15.311238759820569,15.325906396959875,0.7493639588356018,31.86191512543077,1.0151158571243286,1.6129053812917267
carpet,11,blob,0.0046539306640625,jpeg,2,msrcr,classical,1.7888503074645996,1.0599898904159235,-16.368520898341558,9.436496663816587,9.443811307793453,0.6651527285575867,31.86191512543077,1.0151158571243286,1.7622129483152247
carpet,11,blob,0.0046539306640625,jpeg,2,wiener,classical,0.2505953907966614,0.18236742952323942,-14.980364197836684,8.973846695656787,8.97019484902257,-0.10045236349105835,31.86191512543077,1.0151158571243286,0.24686383237728218
carpet,11,blob,0.0046539306640625,jpeg,2,classical_pipeline,classical,0.24217332899570465,0.21999195497027435,-11.682041252113342,10.787303136906058,10.784524430878227,-0.10978684574365616,31.86191512543077,1.0151158571243286,0.2385671815646201
carpet,11,blob,0.0046539306640625,jpeg,3,identity,classical,1.0313701629638672,1.0,0.0,29.99916262516671,29.996752117234344,0.9603819847106934,29.996752117234344,1.0313701629638672,1.0
carpet,11,blob,0.0046539306640625,jpeg,3,gaussian,classical,1.0105087757110596,1.7806000836724942,-1.1638438497705992,23.711338457636373,23.712291108225433,0.7563717365264893,29.996752117234344,1.0313701629638672,0.9797731328654516
carpet,11,blob,0.0046539306640625,jpeg,3,bilateral,classical,1.0299674272537231,1.0500667070521168,0.011724356510570244,30.07799903233758,30.074263057158408,0.9589951038360596,29.996752117234344,1.0313701629638672,0.9986399299102148
carpet,11,blob,0.0046539306640625,jpeg,3,nlm,classical,1.0411434173583984,0.9768090845944905,-0.015700409838255158,29.906150110621454,29.903931602705327,0.9602930545806885,29.996752117234344,1.0313701629638672,1.0094759910122333
carpet,11,blob,0.0046539306640625,jpeg,3,clahe,classical,1.661545991897583,0.9715654528529478,-4.698599648584359,15.366002012345735,15.380514579030542,0.7441294193267822,29.996752117234344,1.0313701629638672,1.6110083959795463
carpet,11,blob,0.0046539306640625,jpeg,3,msrcr,classical,1.810579776763916,1.068323876505794,-12.630129852824666,9.418781143855822,9.426365391691409,0.6597567200660706,29.996752117234344,1.0313701629638672,1.7555091680767845
carpet,11,blob,0.0046539306640625,jpeg,3,wiener,classical,0.2847730219364166,0.17559795966133068,-11.504419408375961,8.985536888144695,8.981531725792417,-0.09948289394378662,29.996752117234344,1.0313701629638672,0.2761113634682423
carpet,11,blob,0.0046539306640625,jpeg,3,classical_pipeline,classical,0.2560259699821472,0.1994311858133375,-8.916164962333283,10.803037909524027,10.800369337471922,-0.10870448499917984,29.996752117234344,1.0313701629638672,0.24823868207162472
carpet,11,blob,0.0046539306640625,jpeg,4,identity,classical,1.0370192527770996,1.0,0.0,28.785801779463437,28.78251279383614,0.9475043416023254,28.78251279383614,1.0370192527770996,1.0
carpet,11,blob,0.0046539306640625,jpeg,4,gaussian,classical,1.01804518699646,1.767042518830509,-0.8660403376242249,23.664865231539135,23.666149239790837,0.7538158893585205,28.78251279383614,1.0370192527770996,0.9817032656531421
carpet,11,blob,0.0046539306640625,jpeg,4,bilateral,classical,1.0330051183700562,1.0481580166990254,0.0147395610216694,28.89239467744496,28.888571094641414,0.945995032787323,28.78251279383614,1.0370192527770996,0.9961291611546326
carpet,11,blob,0.0046539306640625,jpeg,4,nlm,classical,1.0488028526306152,0.991288436580099,-0.012530803150501812,28.707554548035684,28.7042965054766,0.9474765658378601,28.78251279383614,1.0370192527770996,1.0113629518660907
carpet,11,blob,0.0046539306640625,jpeg,4,clahe,classical,1.6445637941360474,0.9743437017502072,-3.826298866460232,15.482782787753633,15.496582960612944,0.74050372838974,28.78251279383614,1.0370192527770996,1.5858565689421538
carpet,11,blob,0.0046539306640625,jpeg,4,msrcr,classical,1.8562308549880981,1.0658120294478357,-10.713885879001682,9.394909634123644,9.402210339629999,0.6530790328979492,28.78251279383614,1.0370192527770996,1.7899675922285723
carpet,11,blob,0.0046539306640625,jpeg,4,wiener,classical,0.3674963414669037,0.12470476699670101,-9.658161334056874,9.065605256966448,9.063039442927181,-0.06727280467748642,28.78251279383614,1.0370192527770996,0.3543775493875952
carpet,11,blob,0.0046539306640625,jpeg,4,classical_pipeline,classical,0.3070552945137024,0.14827925987590332,-7.419261619156565,10.905042870855006,10.902769759540519,-0.06414693593978882,28.78251279383614,1.0370192527770996,0.2960941117451962
carpet,11,blob,0.0046539306640625,jpeg,5,identity,classical,1.0029510259628296,1.0,0.0,27.287866301447885,27.285777906706343,0.9269418716430664,27.285777906706343,1.0029510259628296,1.0
carpet,11,blob,0.0046539306640625,jpeg,5,gaussian,classical,0.9831323027610779,1.7631753126476712,-0.5874661854466419,23.5225176819297,23.52354177619862,0.7477931380271912,27.285777906706343,1.0029510259628296,0.9802395902803671
carpet,11,blob,0.0046539306640625,jpeg,5,bilateral,classical,1.000205159187317,1.053759811974433,0.015154671718601298,27.40288753530832,27.400290728088514,0.9248263239860535,27.285777906706343,1.0029510259628296,0.9972622125064614
carpet,11,blob,0.0046539306640625,jpeg,5,nlm,classical,1.005584955215454,0.9861437000435398,-0.015527180945281271,27.13147934448168,27.13001201361873,0.9265657067298889,27.285777906706343,1.0029510259628296,1.0026261793292408
carpet,11,blob,0.0046539306640625,jpeg,5,clahe,classical,1.6421724557876587,0.9773022507185852,-3.2915223240590237,14.9863615141684,15.000776425273452,0.7153552174568176,27.285777906706343,1.0029510259628296,1.637340621104783
carpet,11,blob,0.0046539306640625,jpeg,5,msrcr,classical,1.7918685674667358,1.0832578670077637,-8.826148471987533,9.390683687474233,9.397839541988045,0.6430952548980713,27.285777906706343,1.0029510259628296,1.7865962754727212
carpet,11,blob,0.0046539306640625,jpeg,5,wiener,classical,3.7314906120300293,0.04545080797551031,-7.733172433502007,9.251144671395025,9.250748183031389,-0.032480496913194656,27.285777906706343,1.0029510259628296,3.720511286628189
carpet,11,blob,0.0046539306640625,jpeg,5,classical_pipeline,classical,3.1036102771759033,0.04578073769643391,-6.547959487300492,10.421678004906019,10.421059403678353,-0.0525408573448658,27.285777906706343,1.0029510259628296,3.0944783911023452
carpet,11,blob,0.0046539306640625,mixed,1,identity,classical,0.7921645641326904,1.0,0.0,20.443180130936835,20.45107206922548,0.7654884457588196,20.45107206922548,0.7921645641326904,1.0
carpet,11,blob,0.0046539306640625,mixed,1,gaussian,classical,0.7772778868675232,1.4774082256641847,-0.15505202060154866,19.068072460591313,19.075322961463208,0.5246060490608215,20.45107206922548,0.7921645641326904,0.9812075950639548
carpet,11,blob,0.0046539306640625,mixed,1,bilateral,classical,0.7863830327987671,1.1718323691035877,-0.04487497956568398,20.00790128720732,20.01551486647347,0.6883718967437744,20.45107206922548,0.7921645641326904,0.9927016031823472
carpet,11,blob,0.0046539306640625,mixed,1,nlm,classical,0.8071712255477905,0.9843873032346941,-0.011267622836076407,20.37317899659101,20.381099623064785,0.7677866816520691,20.45107206922548,0.7921645641326904,1.0189438686032748
carpet,11,blob,0.0046539306640625,mixed,1,clahe,classical,1.5219112634658813,0.9581744901106325,0.005146629136422276,20.005215610035275,20.01776787740297,0.8506579399108887,20.45107206922548,0.7921645641326904,1.9212059367136192
carpet,11,blob,0.0046539306640625,mixed,1,msrcr,classical,2.5478243827819824,1.0887992769500796,-2.2398479498978756,11.062657654837096,11.076435378158818,0.6697221398353577,20.45107206922548,0.7921645641326904,3.2162816896152053
carpet,11,blob,0.0046539306640625,mixed,1,wiener,classical,0.19203531742095947,0.026436245597013124,-1.3758324517609215,12.737992314376239,12.743308505212203,-0.0005650182138197124,20.45107206922548,0.7921645641326904,0.24241846469263786
carpet,11,blob,0.0046539306640625,mixed,1,classical_pipeline,classical,0.17765702307224274,0.010277455438613995,-1.0078407645346705,14.104144369831722,14.111296511895965,0.043082356452941895,20.45107206922548,0.7921645641326904,0.22426782403067014
carpet,11,blob,0.0046539306640625,mixed,2,identity,classical,0.954428493976593,1.0,0.0,19.427006092611784,19.431491447570806,0.40103092789649963,19.431491447570806,0.954428493976593,1.0
carpet,11,blob,0.0046539306640625,mixed,2,gaussian,classical,0.9371365904808044,1.5176344734342788,-0.010966345863423488,20.08703927026442,20.090588738307975,0.35807904601097107,19.431491447570806,0.954428493976593,0.9818824525829667
carpet,11,blob,0.0046539306640625,mixed,2,bilateral,classical,0.9496193528175354,1.1842390461577639,-0.01123519957891439,19.928251236597603,19.932439736827536,0.3824221193790436,19.431491447570806,0.954428493976593,0.9949612347185691
carpet,11,blob,0.0046539306640625,mixed,2,nlm,classical,0.9888800978660583,1.4927565598700387,-0.02040960416653048,20.09569923575672,20.100327713993586,0.36434224247932434,19.431491447570806,0.954428493976593,1.036096579373824
carpet,11,blob,0.0046539306640625,mixed,2,clahe,classical,1.7542200088500977,0.8568915854614959,-0.6838876689738387,15.372032246706361,15.384424755444172,0.45924627780914307,19.431491447570806,0.954428493976593,1.8379795028344148
carpet,11,blob,0.0046539306640625,mixed,2,msrcr,classical,2.657822370529175,1.082554681891573,-1.7932998768371031,11.114577506810077,11.126851544771128,0.3269564211368561,19.431491447570806,0.954428493976593,2.784726553432464
carpet,11,blob,0.0046539306640625,mixed,2,wiener,classical,0.5886467695236206,0.09083860326775982,-0.6998821083671893,12.9876496239423,12.989256481224622,0.14583070576190948,19.431491447570806,0.954428493976593,0.616753138908337
carpet,11,blob,0.0046539306640625,mixed,2,classical_pipeline,classical,0.6437631249427795,0.17992904941274157,-0.2439982616370855,18.333092672954255,18.32950324454174,0.3042577803134918,19.431491447570806,0.954428493976593,0.6745011585525521
carpet,11,blob,0.0046539306640625,mixed,3,identity,classical,1.7504527568817139,1.0,0.0,10.880221536144692,10.88527936301523,0.339068740606308,10.88527936301523,1.7504527568817139,1.0
carpet,11,blob,0.0046539306640625,mixed,3,gaussian,classical,1.7219444513320923,1.1945007881132959,5.2630163570155375e-05,10.88297414128872,10.88738773673877,0.2731621563434601,10.88527936301523,1.7504527568817139,0.9837137532346736
carpet,11,blob,0.0046539306640625,mixed,3,bilateral,classical,1.7452940940856934,1.068212966401699,0.0010436007434241334,10.89929207090715,10.904206402857383,0.318835973739624,10.88527936301523,1.7504527568817139,0.9970529551421826
carpet,11,blob,0.0046539306640625,mixed,3,nlm,classical,1.763854742050171,0.9764784027570539,0.009720075625851754,10.943647751534218,10.949031650996687,0.34247395396232605,10.88527936301523,1.7504527568817139,1.0076562964157523
carpet,11,blob,0.0046539306640625,mixed,3,clahe,classical,2.6423163414001465,0.7483899030298916,0.11562275622089113,11.303390071994412,11.320222294752849,0.3770965039730072,10.88527936301523,1.7504527568817139,1.5095045159100515
carpet,11,blob,0.0046539306640625,mixed,3,msrcr,classical,3.8662281036376953,0.9619383077781285,0.12749241623580532,11.400014679093498,11.411837288689295,0.3645939826965332,10.88527936301523,1.7504527568817139,2.208701770692206
carpet,11,blob,0.0046539306640625,mixed,3,wiener,classical,0.5824955701828003,0.054244107896788823,-0.05189749629309359,9.64219257793358,9.623989063801208,-0.14410533010959625,10.88527936301523,1.7504527568817139,0.33276851825493864
carpet,11,blob,0.0046539306640625,mixed,3,classical_pipeline,classical,0.5239007472991943,0.05449717941066048,-0.005324418214514681,10.071433121133765,10.059343298453005,-0.1740596741437912,10.88527936301523,1.7504527568817139,0.29929442267981
carpet,11,blob,0.0046539306640625,mixed,4,identity,classical,0.38348737359046936,1.0,0.0,12.094324852982496,12.105031335203387,0.02658884972333908,12.105031335203387,0.38348737359046936,1.0
carpet,11,blob,0.0046539306640625,mixed,4,gaussian,classical,0.3772761821746826,2.8417704190121618,0.008044304277770031,12.42052323891565,12.431829185907986,0.045681726187467575,12.105031335203387,0.38348737359046936,0.9838034004675739
carpet,11,blob,0.0046539306640625,mixed,4,bilateral,classical,0.38135963678359985,1.449981498924408,0.003817890781766531,12.300567820587888,12.311695678985366,0.03977812081575394,12.105031335203387,0.38348737359046936,0.9944516118302718
carpet,11,blob,0.0046539306640625,mixed,4,nlm,classical,0.38362300395965576,0.995410505634892,-0.015158402264629167,11.993276412929546,12.003932694756136,0.026168420910835266,12.105031335203387,0.38348737359046936,1.000353676231675
carpet,11,blob,0.0046539306640625,mixed,4,clahe,classical,0.9025137424468994,0.9104654582934667,0.32580501811597395,14.607944802521551,14.614079325284756,0.013774488121271133,12.105031335203387,0.38348737359046936,2.353437960673783
carpet,11,blob,0.0046539306640625,mixed,4,msrcr,classical,1.2115105390548706,1.062796271413259,-0.06208041621737048,9.906158759331277,9.906961561260461,0.0039088246412575245,12.105031335203387,0.38348737359046936,3.159192772663897
carpet,11,blob,0.0046539306640625,mixed,4,wiener,classical,0.000956317933741957,0.0060484579572047305,0.06108124039270979,11.430928266006699,11.439212493470876,0.01235716138035059,12.105031335203387,0.38348737359046936,0.002493740340883348
carpet,11,blob,0.0046539306640625,mixed,4,classical_pipeline,classical,0.016611933708190918,0.023482954427089146,-0.0016969893774916311,11.648569389886099,11.659701694232222,0.01996021158993244,12.105031335203387,0.38348737359046936,0.043318072124927366
carpet,11,blob,0.0046539306640625,mixed,5,identity,classical,0.8415071368217468,1.0,0.0,15.590908936432402,15.595843613486714,0.01785624399781227,15.595843613486714,0.8415071368217468,1.0
carpet,11,blob,0.0046539306640625,mixed,5,gaussian,classical,0.8296402096748352,2.385944425508829,0.12651711298227852,18.31171562726487,18.315891670986705,0.04784825071692467,15.595843613486714,0.8415071368217468,0.9858980077201349
carpet,11,blob,0.0046539306640625,mixed,5,bilateral,classical,0.8344196081161499,1.1088115023577079,0.030846579860629775,16.115971106501682,16.121487366999467,0.023555489256978035,15.595843613486714,0.8415071368217468,0.9915775774257061
carpet,11,blob,0.0046539306640625,mixed,5,nlm,classical,0.7931003570556641,3.4676620935912434,0.13278322988408875,18.585656247716294,18.589226799414305,0.07090433686971664,15.595843613486714,0.8415071368217468,0.9424760912320859
carpet,11,blob,0.0046539306640625,mixed,5,clahe,classical,1.599994421005249,0.905119444968777,-0.6462738642706012,12.281801783258,12.291799056133668,-0.0017395332688465714,15.595843613486714,0.8415071368217468,1.9013438519941745
carpet,11,blob,0.0046539306640625,mixed,5,msrcr,classical,1.5859086513519287,1.0752892999259374,-1.1811448480683877,9.68959596294048,9.694643708720498,0.001912849023938179,15.595843613486714,0.8415071368217468,1.884605111421492
carpet,11,blob,0.0046539306640625,mixed,5,wiener,classical,0.06887145340442657,0.052355896237597545,-0.5171504562629186,10.053110679448823,10.048728227369185,0.03029562532901764,15.595843613486714,0.8415071368217468,0.08184298194373525
carpet,11,blob,0.0046539306640625,mixed,5,classical_pipeline,classical,0.1274968385696411,0.0832709476863113,0.09091648462729307,18.12258587230869,18.109442564701496,0.07654319703578949,15.595843613486714,0.8415071368217468,0.15151010964824208
carpet,12,texture,0.005096435546875,defocus,1,identity,classical,0.9039444327354431,1.0,0.0,26.221258049629196,26.231578897864512,0.9165293574333191,26.231578897864512,0.9039444327354431,1.0
carpet,12,texture,0.005096435546875,defocus,1,gaussian,classical,0.8314234614372253,1.3554855574725777,-0.8821302537972235,20.79064752165341,20.802209472616372,0.6369147896766663,26.231578897864512,0.9039444327354431,0.919772755191643
carpet,12,texture,0.005096435546875,defocus,1,bilateral,classical,0.8926503658294678,1.0286473031196677,-0.11876584560096837,25.228469582049083,25.237523947387665,0.8886604309082031,26.231578897864512,0.9039444327354431,0.9875057951606625
carpet,12,texture,0.005096435546875,defocus,1,nlm,classical,0.9018569588661194,0.9762408905951442,0.015927337799415686,26.222411650499776,26.231897361263684,0.9178468585014343,26.231578897864512,0.9039444327354431,0.9976907055414824
carpet,12,texture,0.005096435546875,defocus,1,clahe,classical,1.6080280542373657,0.9770586470074131,-1.5595980758587604,18.1469104192344,18.116595628513988,0.8645007610321045,26.231578897864512,0.9039444327354431,1.7789014412880249
carpet,12,texture,0.005096435546875,defocus,1,msrcr,classical,1.4368418455123901,0.84488876687444,-5.353729080510099,11.728857767625385,11.715776100910404,0.7869413495063782,26.231578897864512,0.9039444327354431,1.5895245254891788
